passenger_group,HomePlanet,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,deck,number,side,num_group,total_spend
4546,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4547,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4549,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4550,Earth,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
4552,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4553,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4555,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4557,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4558,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4559,Earth,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
4560,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4561,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4562,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4563,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4564,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4565,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4567,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4568,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4569,Europa,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4570,Europa,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
4571,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4572,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4573,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4574,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4575,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4576,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4577,Mars,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4580,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4581,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4585,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4586,Mars,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4587,Europa,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4591,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4592,Mars,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4593,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4594,Europa,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
4595,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4597,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4602,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4603,Europa,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4604,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4605,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4606,Europa,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4607,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4608,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4609,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4610,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4611,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4612,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4613,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4615,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4617,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4620,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4621,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4622,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4623,Europa,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
4624,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4625,Europa,7,7,6,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7
4628,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4630,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4631,Europa,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4632,Europa,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4633,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4634,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4635,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4637,Mars,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
4638,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4640,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4641,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4642,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4643,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4644,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4645,Europa,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
4646,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4649,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4650,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4651,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4652,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
4653,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4654,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4655,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4656,Earth,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4657,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4658,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4659,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4661,Earth,7,7,7,6,7,6,7,7,7,6,7,7,7,7,7,7,7,7
4662,Europa,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3
4663,Earth,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4664,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4665,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4667,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
4668,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4672,Earth,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
4673,Earth,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4676,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4677,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4678,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4679,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4680,Mars,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4
4684,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4686,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4689,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4690,Europa,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
4691,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4693,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4694,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4695,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4696,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4699,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4704,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4706,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4708,Mars,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4709,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4710,Mars,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
4711,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4712,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4713,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4714,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4717,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4719,Mars,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
4720,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4721,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4723,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4725,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4726,Europa,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5
4728,Mars,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
4730,Europa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4732,Europa,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
4733,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4738,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4739,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4741,Mars,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
4743,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4744,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4746,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4748,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4750,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4752,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4753,Mars,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
4754,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4755,Mars,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4756,Europa,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2
4757,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4758,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4759,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4762,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4763,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4764,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4769,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4770,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4772,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4773,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4774,Mars,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4775,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4777,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4778,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4780,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4782,Europa,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5
4783,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4784,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4785,Europa,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4786,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4787,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4788,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4790,Europa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4791,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4792,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4793,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4794,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4795,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4796,Mars,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2
4797,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4798,Mars,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3
4801,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4803,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4804,Earth,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3
4807,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4808,Mars,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4810,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
4813,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4814,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4815,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4817,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4818,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4819,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4822,Mars,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
4823,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4827,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4828,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4829,Mars,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4830,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4831,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4832,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4836,Mars,2,2,1,2,2,2,2,0,2,2,2,2,2,2,1,1,2,2
4837,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4838,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4841,Europa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4842,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4845,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4846,Earth,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
4847,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4848,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4850,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4851,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4853,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4856,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4857,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
4862,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4863,Europa,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4864,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4866,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4868,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4870,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4871,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4873,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4874,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4875,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4876,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4878,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4879,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4880,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4881,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4882,Europa,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4884,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4885,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4886,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4887,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4888,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4889,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4890,Earth,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4891,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4892,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
4893,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4895,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4896,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4897,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4898,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4899,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4900,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4901,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4902,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4903,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4904,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4909,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4910,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4911,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4912,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4913,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4915,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4916,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4917,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4918,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4920,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4923,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4924,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4925,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4927,Mars,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4929,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4930,Europa,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4932,Mars,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4933,Mars,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4934,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4937,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4938,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4939,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4940,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4941,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4942,Earth,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
4943,Mars,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4944,Europa,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
4945,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4946,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4950,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4951,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4952,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4954,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4956,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4958,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4961,Mars,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4963,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4964,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4965,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4970,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4972,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4973,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4974,Europa,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2
4975,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4977,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4978,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4979,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4980,Earth,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3
4981,Earth,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4983,Earth,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4987,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4989,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4990,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4991,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
4992,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4995,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4996,Mars,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4997,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4998,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4999,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5000,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5003,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5004,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5005,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5006,Europa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5007,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5008,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5009,Mars,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5010,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5012,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5013,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5014,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5015,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5016,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5017,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5018,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5019,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5020,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5021,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5023,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
